query,min_time_ms,max_time_ms,avg_time_ms,runs
"SELECT TOP 1000 Id, DisplayName, Reputation FROM dbo.Users ORDER BY Reputation DESC;",0.0,79.05173301696777,31.60691261291504,3
"SELECT TOP 100 u.DisplayName, COUNT(p.Id) AS BrojPostova                FROM dbo.Users u  ...",110.12768745422363,281.37707710266113,168.95151138305664,3
"SELECT YEAR(CreationDate) AS Godina, COUNT(*) AS BrojPostova                FROM dbo.Posts...",1681.3879013061523,1787.567377090454,1736.263910929362,3
"INSERT INTO dbo.Comments (PostId, Score, Text, CreationDate, UserId) VALUES (1, 0, 'Test k...",0.0,7.991552352905273,2.663850784301758,3
UPDATE dbo.Posts_Test SET Score = Score + 1 WHERE Id < 2000;,42.54436492919922,170.33052444458008,92.43003527323405,3
DELETE FROM dbo.Comments WHERE Id < 1000;,0.0,10.545969009399414,3.515323003133138,3
