query,min_time_ms,max_time_ms,avg_time_ms,runs
"SELECT TOP 1000 Id, DisplayName, Reputation FROM dbo.Users ORDER BY Reputation DESC;",9.999752044677734,51.7423152923584,28.43610445658366,3
"SELECT TOP 100 u.DisplayName, COUNT(p.Id) AS BrojPostova                FROM dbo.Users u  ...",110.02874374389648,188.51423263549805,137.85274823506674,3
"SELECT YEAR(CreationDate) AS Godina, COUNT(*) AS BrojPostova                FROM dbo.Posts...",1614.4952774047852,1743.2663440704346,1676.9310633341472,3
"INSERT INTO dbo.Comments (PostId, Score, Text, CreationDate, UserId) VALUES (1, 0, 'Test k...",9.73963737487793,23.952007293701172,15.53781827290853,3
UPDATE dbo.Posts_Test SET Score = Score + 1 WHERE Id < 2000;,53.50470542907715,225.23760795593262,112.54946390787761,3
DELETE FROM dbo.Comments WHERE Id < 1000;,0.0,0.0,0.0,3
