query,min_time_ms,max_time_ms,avg_time_ms,runs
"SELECT TOP 1000 Id, DisplayName, Reputation FROM dbo.Users ORDER BY Reputation DESC;",6.000757217407227,7.132768630981445,6.711483001708984,3
"SELECT TOP 100 u.DisplayName, COUNT(p.Id) AS BrojPostova                FROM dbo.Users u  ...",98.98066520690918,128.65233421325684,110.809326171875,3
"SELECT YEAR(CreationDate) AS Godina, COUNT(*) AS BrojPostova                FROM dbo.Posts...",1434.1320991516113,1605.095386505127,1533.4440072377522,3
"INSERT INTO dbo.Comments (PostId, Score, Text, CreationDate, UserId) VALUES (1, 0, 'Test k...",0.0,2.401590347290039,1.4647642771402996,3
UPDATE dbo.Posts_Test SET Score = Score + 1 WHERE Id < 2000;,31.409025192260742,56.51664733886719,40.696938832600914,3
DELETE FROM dbo.Comments WHERE Id < 1000;,0.0,1.0790824890136719,0.3596941630045573,3
