query,min_time_ms,max_time_ms,avg_time_ms,runs
"SELECT TOP 1000 Id, DisplayName, Reputation FROM dbo.Users ORDER BY Reputation DESC;",5.999565124511719,87.54825592041016,33.515612284342446,3
"SELECT TOP 100 u.DisplayName, COUNT(p.Id) AS BrojPostova                FROM dbo.Users u  ...",79.86116409301758,189.96262550354004,119.65672175089519,3
"SELECT YEAR(CreationDate) AS Godina, COUNT(*) AS BrojPostova                FROM dbo.Posts...",1381.9432258605957,2014.2371654510498,1702.6855150858562,3
"INSERT INTO dbo.Comments (PostId, Score, Text, CreationDate, UserId) VALUES (1, 0, 'Test k...",1.0001659393310547,2.2182464599609375,1.7382303873697917,3
UPDATE dbo.Posts_Test SET Score = Score + 1 WHERE Id < 2000;,33.30183029174805,96.07267379760742,55.88618914286295,3
DELETE FROM dbo.Comments WHERE Id < 1000;,0.0,0.9996891021728516,0.3332297007242839,3
